Time,X,Y,Z,Gas1L,Gas1R
60700,1.5241467953,1.3092344999,0.9494208097,17936,18366
60800,1.5324128866,1.3089330196,0.9480696917,17985,18366
60900,1.5391201973,1.3119347095,0.9487003088,17985,18366
61000,1.5477491617,1.3106136322,0.9535487890,17985,18368
61100,1.5539326668,1.3111999035,0.9576132894,17985,18368
61200,1.5640071630,1.3119952679,0.9612284303,17985,18368
61300,1.5676395893,1.3096058369,0.9577251077,18038,18368
61400,1.5775095224,1.3102551699,0.9525255561,18038,18368
61500,1.5937354565,1.3094732761,0.9528264999,18038,18367
61601,1.6051526070,1.3092547655,0.9535887837,18038,18367
